Order ID,Date,Region,Product,Quantity,Unit Price,Total Sale,Month
10102,09-07-2004 00:00,NYC,S18_1367,41,50.14,2055.74,2003-01
10111,10-07-2004 00:00,San Francisco,S18_1367,48,49.06,2354.88,2003-03
10126,11-07-2004 00:00,Madrid,S18_1367,42,54.99,2309.58,2003-05
10139,12-07-2004 00:00,Chatswood,S18_1367,49,43.13,2113.37,2003-07
10149,13-07-2004 00:00,Brisbane,S18_1367,30,58.22,1746.6,2003-09
10162,14-07-2004 00:00,San Francisco,S18_1367,45,51.21,2304.45,2003-10
10173,15-07-2004 00:00,Bergamo,S18_1367,48,44.21,2122.08,2003-11
10182,16-07-2004 00:00,San Rafael,S18_1367,32,54.45,1742.4,2003-11
10193,17-07-2004 00:00,Glen Waverly,S18_1367,46,53.37,2455.02,2003-11
10205,18-07-2004 00:00,Madrid,S18_1367,48,63.61,3053.28,2003-12
10215,19-07-2004 00:00,Burbank,S18_1367,33,43.13,1423.29,2004-01
10227,20-07-2004 00:00,Lyon,S18_1367,31,48.52,1504.12,2004-03
10244,21-07-2004 00:00,Madrid,S18_1367,20,58.22,1164.4,2004-04
10256,22-07-2004 00:00,Kobenhavn,S18_1367,29,51.75,1500.75,2004-06
10280,23-07-2004 00:00,Torino,S18_1367,27,57.68,1557.36,2004-08
10289,24-07-2004 00:00,Bergen,S18_1367,24,56.07,1345.68,2004-09
10304,25-07-2004 00:00,Versailles,S18_1367,37,48.52,1795.24,2004-10
10312,26-07-2004 00:00,San Rafael,S18_1367,25,44.21,1105.25,2004-10
10322,27-07-2004 00:00,Nashua,S18_1367,41,57.68,2364.88,2004-11
10332,28-07-2004 00:00,Manchester,S18_1367,27,89.89,2427.03,2004-11
10347,29-07-2004 00:00,Melbourne,S18_1367,21,58.95,1237.95,2004-11
10356,30-07-2004 00:00,Paris,S18_1367,22,72.41,1593.02,2004-12
10369,31-07-2004 00:00,Brickhaven,S18_1367,32,98.63,3156.16,2005-01
10381,01-08-2004 00:00,San Francisco,S18_1367,25,52.83,1320.75,2005-02
10391,02-08-2004 00:00,North Sydney,S18_1367,42,100,4998,2005-03
10422,03-08-2004 00:00,Allentown,S18_1367,25,51.75,1293.75,2005-05
10110,04-08-2004 00:00,Manchester,S18_1589,37,100,5433.08,2003-03
10123,05-08-2004 00:00,Nantes,S18_1589,26,100,3073.72,2003-05
10137,06-08-2004 00:00,Reims,S18_1589,44,99.55,4380.2,2003-07
10148,07-08-2004 00:00,North Sydney,S18_1589,47,100,5848.68,2003-09
10161,08-08-2004 00:00,Aaarhus,S18_1589,43,100,6153.73,2003-10
10172,09-08-2004 00:00,Bridgewater,S18_1589,42,100,4965.24,2003-11
10181,10-08-2004 00:00,Bergen,S18_1589,42,100,5435.64,2003-11
10192,11-08-2004 00:00,Nashua,S18_1589,29,100,4258.36,2003-11
10204,12-08-2004 00:00,NYC,S18_1589,40,100,4032,2003-12
10212,13-08-2004 00:00,Madrid,S18_1589,38,100,4492.36,2004-01
10226,14-08-2004 00:00,San Diego,S18_1589,38,100,4161.38,2004-02
10241,15-08-2004 00:00,Strasbourg,S18_1589,21,100,2508.66,2004-04
10253,16-08-2004 00:00,Liverpool,S18_1589,24,100,3374.88,2004-06
10266,17-08-2004 00:00,Reggio Emilia,S18_1589,36,100,5196.6,2004-07
10278,18-08-2004 00:00,Las Vegas,S18_1589,23,100,2604.52,2004-08
10288,19-08-2004 00:00,Singapore,S18_1589,20,100,2936.8,2004-09
10301,20-08-2004 00:00,Oslo,S18_1589,32,100,3424.64,2003-10
10311,21-08-2004 00:00,Madrid,S18_1589,29,100,2923.2,2004-10
10321,22-08-2004 00:00,New Bedford,S18_1589,44,100,4489.76,2004-11
10331,23-08-2004 00:00,Philadelphia,S18_1589,44,100,4849.24,2004-11
10343,24-08-2004 00:00,Reims,S18_1589,36,100,5848.92,2004-11
10367,25-08-2004 00:00,Pasadena,S18_1589,49,56.3,2758.7,2005-01
10378,26-08-2004 00:00,Madrid,S18_1589,34,42.64,1449.76,2005-02
10407,27-08-2004 00:00,San Jose,S18_1589,59,100,7048.14,2005-04
10419,28-08-2004 00:00,Salzburg,S18_1589,37,100,5202.94,2005-05
10106,29-08-2004 00:00,Bergamo,S18_1662,36,100,5279.4,2003-02
10119,30-08-2004 00:00,Salzburg,S18_1662,43,100,6916.12,2003-04
10131,31-08-2004 00:00,Glendale,S18_1662,21,100,2781.66,2003-06
10143,01-09-2004 00:00,New Bedford,S18_1662,32,100,5248,2003-08
10155,02-09-2004 00:00,Helsinki,S18_1662,38,100,6531.44,2003-10
10167,03-09-2004 00:00,Boras,S18_1662,43,100,5763.72,2003-10
10178,04-09-2004 00:00,Toulouse,S18_1662,42,100,6490.68,2003-11
10186,05-09-2004 00:00,London,S18_1662,32,100,6004.8,2003-11
10198,06-09-2004 00:00,Makati City,S18_1662,42,100,7483.98,2003-11
10210,07-09-2004 00:00,Osaka,S18_1662,31,100,5719.5,2004-01
10222,08-09-2004 00:00,San Diego,S18_1662,49,100,6954.08,2004-02
10250,09-09-2004 00:00,San Jose,S18_1662,45,100,8160.3,2004-05
10262,10-09-2004 00:00,Madrid,S18_1662,49,100,6567.96,2004-06
10274,11-09-2004 00:00,Brickhaven,S18_1662,41,100,6724,2004-07
10284,12-09-2004 00:00,Oslo,S18_1662,45,100,5747.85,2004-08
10296,13-09-2004 00:00,Munich,S18_1662,36,100,5676.84,2004-09
10307,14-09-2004 00:00,Philadelphia,S18_1662,39,100,7379.97,2004-10
10316,15-09-2004 00:00,Cowes,S18_1662,27,100,3704.13,2004-11
10327,16-09-2004 00:00,Kobenhavn,S18_1662,25,100,2804.75,2004-11
10338,17-09-2004 00:00,Charleroi,S18_1662,41,100,5624.79,2004-11
10351,18-09-2004 00:00,London,S18_1662,39,99.52,3881.28,2004-12
10373,19-09-2004 00:00,Oulu,S18_1662,28,57.55,1611.4,2005-01
10386,20-09-2004 00:00,Madrid,S18_1662,25,54.57,1364.25,2005-03
10398,21-09-2004 00:00,Reims,S18_1662,33,100,4215.09,2005-03
10400,22-09-2004 00:00,San Jose,S18_1662,34,100,6433.82,2005-04
10416,23-09-2004 00:00,Reggio Emilia,S18_1662,24,100,4352.16,2005-05
10100,24-09-2004 00:00,Nashua,S18_1749,30,100,5151,2003-01
10110,25-09-2004 00:00,Manchester,S18_1749,42,100,6069,2003-03
10124,26-09-2004 00:00,Las Vegas,S18_1749,21,100,2856,2003-05
10149,27-09-2004 00:00,Brisbane,S18_1749,34,100,5375.4,2003-09
10162,28-09-2004 00:00,San Francisco,S18_1749,29,100,5176.5,2003-10
10173,29-09-2004 00:00,Bergamo,S18_1749,24,100,3508.8,2003-11
10182,30-09-2004 00:00,San Rafael,S18_1749,44,100,7554.8,2003-11
10193,01-10-2004 00:00,Glen Waverly,S18_1749,21,100,3141.6,2003-11
10204,02-10-2004 00:00,NYC,S18_1749,33,100,5890.5,2003-12
10214,03-10-2004 00:00,Madrid,S18_1749,30,100,5967,2004-01
10227,04-10-2004 00:00,Lyon,S18_1749,26,100,3712.8,2004-03
10241,05-10-2004 00:00,Strasbourg,S18_1749,41,100,7597.3,2004-04
10280,06-10-2004 00:00,Torino,S18_1749,26,100,3668.6,2004-08
10288,07-10-2004 00:00,Singapore,S18_1749,32,100,5875.2,2004-09
10302,08-10-2004 00:00,Liverpool,S18_1749,43,100,7310,2003-10
10312,09-10-2004 00:00,San Rafael,S18_1749,48,100,8078.4,2004-10
10331,10-10-2004 00:00,Philadelphia,S18_1749,44,74.04,3257.76,2004-11
10344,11-10-2004 00:00,Marseille,S18_1749,45,100,7650,2004-11
10367,12-10-2004 00:00,Pasadena,S18_1749,37,100,4703.81,2005-01
10379,13-10-2004 00:00,Madrid,S18_1749,39,100,5399.55,2005-02
10407,14-10-2004 00:00,San Jose,S18_1749,76,100,14082.8,2005-04
10420,15-10-2004 00:00,Chatswood,S18_1749,37,100,5283.6,2005-05
10108,16-10-2004 00:00,Makati City,S18_1889,38,82.39,3130.82,2003-03
10122,17-10-2004 00:00,Marseille,S18_1889,43,72.38,3112.34,2003-05
10135,18-10-2004 00:00,San Rafael,S18_1889,48,79.31,3806.88,2003-07
10147,19-10-2004 00:00,Brickhaven,S18_1889,26,82.39,2142.14,2003-09
10160,20-10-2004 00:00,Los Angeles,S18_1889,38,88.55,3364.9,2003-10
10170,21-10-2004 00:00,Graz,S18_1889,20,63.14,1262.8,2003-11
10181,22-10-2004 00:00,Bergen,S18_1889,22,73.92,1626.24,2003-11
10192,23-10-2004 00:00,Nashua,S18_1889,45,90.86,4088.7,2003-11
10203,24-10-2004 00:00,Madrid,S18_1889,45,85.47,3846.15,2003-12
10212,25-10-2004 00:00,Madrid,S18_1889,20,66.99,1339.8,2004-01
10225,26-10-2004 00:00,Gensve,S18_1889,47,64.68,3039.96,2004-02
10239,27-10-2004 00:00,Oulu,S18_1889,46,73.92,3400.32,2004-04
10253,28-10-2004 00:00,Liverpool,S18_1889,23,83.93,1930.39,2004-06
10266,29-10-2004 00:00,Reggio Emilia,S18_1889,33,74.69,2464.77,2004-07
10278,30-10-2004 00:00,Las Vegas,S18_1889,29,90.86,2634.94,2004-08
10287,31-10-2004 00:00,Gensve,S18_1889,44,82.39,3625.16,2004-08
10300,01-11-2004 00:00,Frankfurt,S18_1889,41,92.4,3788.4,2003-10
10310,02-11-2004 00:00,Koln,S18_1889,20,91.63,1832.6,2004-10
10321,03-11-2004 00:00,New Bedford,S18_1889,37,78.54,2905.98,2004-11
10329,04-11-2004 00:00,NYC,S18_1889,29,100,2954.81,2004-11
10342,05-11-2004 00:00,Melbourne,S18_1889,55,65.45,3599.75,2004-11
10363,06-11-2004 00:00,Espoo,S18_1889,22,100,3686.54,2005-01
10377,07-11-2004 00:00,Helsinki,S18_1889,31,67.76,2100.56,2005-02
10389,08-11-2004 00:00,Boras,S18_1889,49,79.22,3881.78,2005-03
10405,09-11-2004 00:00,Strasbourg,S18_1889,61,73.92,4509.12,2005-04
10419,10-11-2004 00:00,Salzburg,S18_1889,39,83.93,3273.27,2005-05
10109,11-11-2004 00:00,Philadelphia,S18_1984,38,100,4432.7,2003-03
10122,12-11-2004 00:00,Marseille,S18_1984,31,100,4100.99,2003-05
10136,13-11-2004 00:00,Toulouse,S18_1984,36,100,5274.72,2003-07
10148,14-11-2004 00:00,North Sydney,S18_1984,25,100,4232,2003-09
10161,15-11-2004 00:00,Aaarhus,S18_1984,48,100,6145.44,2003-10
10171,16-11-2004 00:00,Montreal,S18_1984,35,100,4680.2,2003-11
10181,17-11-2004 00:00,Bergen,S18_1984,21,100,3286.08,2003-11
10192,18-11-2004 00:00,Nashua,S18_1984,47,100,7421.3,2003-11
10204,19-11-2004 00:00,NYC,S18_1984,38,100,6432.64,2003-12
10212,20-11-2004 00:00,Madrid,S18_1984,41,100,4840.87,2004-01
10226,21-11-2004 00:00,San Diego,S18_1984,24,100,3892.08,2004-02
10240,22-11-2004 00:00,Osaka,S18_1984,37,100,5526.32,2004-04
10253,23-11-2004 00:00,Liverpool,S18_1984,33,100,4459.62,2004-06
10266,24-11-2004 00:00,Reggio Emilia,S18_1984,49,100,6203.4,2004-07
10278,25-11-2004 00:00,Las Vegas,S18_1984,29,100,3754.05,2004-08
10287,26-11-2004 00:00,Gensve,S18_1984,24,100,3516.48,2004-08
10301,27-11-2004 00:00,Oslo,S18_1984,47,100,7488.04,2003-10
10310,28-11-2004 00:00,Koln,S18_1984,24,100,3448.08,2004-10
10321,29-11-2004 00:00,New Bedford,S18_1984,25,100,3734,2004-11
10331,30-11-2004 00:00,Philadelphia,S18_1984,30,32.47,974.1,2004-11
10342,01-12-2004 00:00,Melbourne,S18_1984,22,100,3160.74,2004-11
10356,02-12-2004 00:00,Paris,S18_1984,27,64.69,1746.63,2004-12
10366,03-12-2004 00:00,Charleroi,S18_1984,34,100,4207.84,2005-01
10377,04-12-2004 00:00,Helsinki,S18_1984,36,100,4352.76,2005-02
10390,05-12-2004 00:00,San Rafael,S18_1984,34,43.05,1463.7,2005-03
10406,06-12-2004 00:00,Kobenhavn,S18_1984,48,100,7169.28,2005-04
10419,07-12-2004 00:00,Salzburg,S18_1984,34,100,4594.76,2005-05
10104,08-12-2004 00:00,Madrid,S18_2238,24,100,3457.92,2003-01
10115,09-12-2004 00:00,NYC,S18_2238,46,100,7381.16,2003-04
10127,10-12-2004 00:00,NYC,S18_2238,45,100,7146.9,2003-06
10141,11-12-2004 00:00,Espoo,S18_2238,39,100,5938.53,2003-08
10151,12-12-2004 00:00,Oulu,S18_2238,43,100,7110.91,2003-09
10165,13-12-2004 00:00,Singapore,S18_2238,29,100,5032.95,2003-10
10176,14-12-2004 00:00,Reggio Emilia,S18_2238,20,100,3667.6,2003-11
10184,15-12-2004 00:00,Sevilla,S18_2238,46,100,7381.16,2003-11
10195,16-12-2004 00:00,White Plains,S18_2238,27,100,5128.11,2003-11
10207,17-12-2004 00:00,Boston,S18_2238,44,100,7060.24,2003-12
10219,18-12-2004 00:00,Brisbane,S18_2238,43,100,8448.64,2004-02
10230,19-12-2004 00:00,Frankfurt,S18_2238,49,100,7300.51,2004-03
10246,20-12-2004 00:00,Madrid,S18_2238,40,100,6549.2,2004-05
10259,21-12-2004 00:00,Singapore,S18_2238,30,100,5697.9,2004-06
10271,22-12-2004 00:00,San Rafael,S18_2238,50,100,9169,2004-07
10282,23-12-2004 00:00,San Rafael,S18_2238,23,100,3238.63,2004-08
10292,24-12-2004 00:00,NYC,S18_2238,26,100,4554.94,2004-09
10305,25-12-2004 00:00,Cambridge,S18_2238,27,100,3934.44,2004-10
10314,26-12-2004 00:00,Aaarhus,S18_2238,42,100,5776.26,2004-10
10324,27-12-2004 00:00,NYC,S18_2238,47,100,7207.45,2004-11
10336,28-12-2004 00:00,Paris,S18_2238,49,100,7460.74,2004-11
10349,29-12-2004 00:00,NYC,S18_2238,38,100,6719.54,2004-12
10358,30-12-2004 00:00,Madrid,S18_2238,20,100,2428,2004-12
10371,31-12-2004 00:00,San Rafael,S18_2238,25,100,2602.25,2005-01
10382,01-01-2005 00:00,San Rafael,S18_2238,25,88,2200,2005-02
10412,02-01-2005 00:00,Madrid,S18_2238,41,100,6712.93,2005-05
10425,03-01-2005 00:00,Nantes,S18_2238,28,100,5318.04,2005-05
10100,04-01-2005 00:00,Nashua,S18_2248,50,67.8,3390,2003-01
10110,05-01-2005 00:00,Manchester,S18_2248,32,50.25,1608,2003-03
10124,06-01-2005 00:00,Las Vegas,S18_2248,42,53.88,2262.96,2003-05
10149,07-01-2005 00:00,Brisbane,S18_2248,24,62.36,1496.64,2003-09
10162,08-01-2005 00:00,San Francisco,S18_2248,27,69.62,1879.74,2003-10
10173,09-01-2005 00:00,Bergamo,S18_2248,26,57.51,1495.26,2003-11
10182,10-01-2005 00:00,San Rafael,S18_2248,38,61.15,2323.7,2003-11
10193,11-01-2005 00:00,Glen Waverly,S18_2248,42,59.33,2491.86,2003-11
10204,12-01-2005 00:00,NYC,S18_2248,23,71.44,1643.12,2003-12
10214,13-01-2005 00:00,Madrid,S18_2248,21,62.96,1322.16,2004-01
10227,14-01-2005 00:00,Lyon,S18_2248,28,50.85,1423.8,2004-03
10241,15-01-2005 00:00,Strasbourg,S18_2248,33,72.65,2397.45,2004-04
10280,16-01-2005 00:00,Torino,S18_2248,25,62.96,1574,2004-08
10288,17-01-2005 00:00,Singapore,S18_2248,28,61.75,1729,2004-09
10303,18-01-2005 00:00,Sevilla,S18_2248,46,49.04,2255.84,2004-10
10312,19-01-2005 00:00,San Rafael,S18_2248,30,61.15,1834.5,2004-10
10332,20-01-2005 00:00,Manchester,S18_2248,38,84.25,3201.5,2004-11
10344,21-01-2005 00:00,Marseille,S18_2248,40,56.91,2276.4,2004-11
10367,22-01-2005 00:00,Pasadena,S18_2248,45,100,8884.8,2005-01
10379,23-01-2005 00:00,Madrid,S18_2248,27,49.3,1331.1,2005-02
10407,24-01-2005 00:00,San Jose,S18_2248,42,72.65,3051.3,2005-04
10420,25-01-2005 00:00,Chatswood,S18_2248,36,63.57,2288.52,2005-05
10104,26-01-2005 00:00,Madrid,S18_2319,29,100,3772.61,2003-01
10114,27-01-2005 00:00,Paris,S18_2319,39,100,4164.42,2003-04
10127,28-01-2005 00:00,NYC,S18_2319,45,100,6295.95,2003-06
10141,29-01-2005 00:00,Espoo,S18_2319,47,100,6287.66,2003-08
10151,30-01-2005 00:00,Oulu,S18_2319,49,100,5412.54,2003-09
10165,31-01-2005 00:00,Singapore,S18_2319,46,100,5984.14,2003-10
10175,01-02-2005 00:00,London,S18_2319,48,100,5891.04,2003-11
10184,02-02-2005 00:00,Sevilla,S18_2319,46,100,5984.14,2003-11
10195,03-02-2005 00:00,White Plains,S18_2319,35,100,3608.15,2003-11
10207,04-02-2005 00:00,Boston,S18_2319,43,100,5752.54,2003-12
10229,05-02-2005 00:00,San Rafael,S18_2319,26,100,3765.32,2004-03
10246,06-02-2005 00:00,Madrid,S18_2319,22,98.18,2159.96,2004-05
10259,07-02-2005 00:00,Singapore,S18_2319,34,99.41,3379.94,2004-06
10271,08-02-2005 00:00,San Rafael,S18_2319,50,100,5093.5,2004-07
10281,09-02-2005 00:00,Allentown,S18_2319,48,100,5773.44,2004-08
10292,10-02-2005 00:00,NYC,S18_2319,41,100,4528.86,2004-09
10305,11-02-2005 00:00,Cambridge,S18_2319,36,100,4816.08,2004-10
10313,12-02-2005 00:00,Vancouver,S18_2319,29,100,3416.78,2004-10
10324,13-02-2005 00:00,NYC,S18_2319,33,37.48,1236.84,2004-11
10334,14-02-2005 00:00,Lule,S18_2319,46,100,5814.86,2004-11
10349,15-02-2005 00:00,NYC,S18_2319,38,100,5223.48,2004-12
10358,16-02-2005 00:00,Madrid,S18_2319,20,36.42,728.4,2004-12
10370,17-02-2005 00:00,North Sydney,S18_2319,22,100,3949,2005-01
10383,18-02-2005 00:00,Madrid,S18_2319,27,100,3843.99,2005-02
10412,19-02-2005 00:00,Madrid,S18_2319,56,98.18,5498.08,2005-05
10425,20-02-2005 00:00,Nantes,S18_2319,38,99.41,3777.58,2005-05
10101,21-02-2005 00:00,Frankfurt,S18_2325,25,100,3782,2003-01
10110,22-02-2005 00:00,Manchester,S18_2325,33,100,3859.68,2003-03
10124,23-02-2005 00:00,Las Vegas,S18_2325,42,100,4431.84,2003-05
10149,24-02-2005 00:00,Brisbane,S18_2325,33,100,4950.33,2003-09
10162,25-02-2005 00:00,San Francisco,S18_2325,38,100,4299.7,2003-10
10173,26-02-2005 00:00,Bergamo,S18_2325,31,100,4492.83,2003-11
10182,27-02-2005 00:00,San Rafael,S18_2325,20,100,2212,2003-11
10193,28-02-2005 00:00,Glen Waverly,S18_2325,44,100,4642.88,2003-11
10204,01-03-2005 00:00,NYC,S18_2325,26,100,3206.32,2003-12
10214,02-03-2005 00:00,Madrid,S18_2325,27,100,3604.23,2004-01
10227,03-03-2005 00:00,Lyon,S18_2325,46,100,7017.76,2004-03
10243,04-03-2005 00:00,Boston,S18_2325,47,100,6154.18,2004-04
10280,05-03-2005 00:00,Torino,S18_2325,37,100,4750.8,2004-08
10288,06-03-2005 00:00,Singapore,S18_2325,31,100,3822.92,2004-09
10304,07-03-2005 00:00,Versailles,S18_2325,24,100,2440.8,2004-10
10312,08-03-2005 00:00,San Rafael,S18_2325,31,100,4729.36,2004-10
10322,09-03-2005 00:00,Nashua,S18_2325,50,100,12536.5,2004-11
10332,10-03-2005 00:00,Manchester,S18_2325,35,64.69,2264.15,2004-11
10344,11-03-2005 00:00,Marseille,S18_2325,30,100,3928.2,2004-11
10356,12-03-2005 00:00,Paris,S18_2325,29,100,3630.22,2004-12
10367,13-03-2005 00:00,Pasadena,S18_2325,27,100,4196.07,2005-01
10380,14-03-2005 00:00,Madrid,S18_2325,40,100,4931.6,2005-02
10390,15-03-2005 00:00,San Rafael,S18_2325,31,98.99,3068.69,2005-03
10409,16-03-2005 00:00,Singapore,S18_2325,6,100,785.64,2005-04
